country,date,casesWeekly,casesDaily,movingAverage7Days,percentageIncreaseOfMA7Days
Cayman_Islands,2020-04-05,5,0,0.0,0.0
Cayman_Islands,2020-04-06,31,4,0.5714285714285714,0.0
Cayman_Islands,2020-04-07,31,4,1.1428571428571428,100.0
Cayman_Islands,2020-04-08,31,4,1.7142857142857142,50.0
Cayman_Islands,2020-04-09,31,4,2.2857142857142856,33.33333333333333
Cayman_Islands,2020-04-10,31,4,2.857142857142857,25.0
Cayman_Islands,2020-04-11,31,4,3.4285714285714284,19.999999999999996
Cayman_Islands,2020-04-12,31,4,4.0,16.666666666666675
Cayman_Islands,2020-04-13,14,2,3.7142857142857144,-7.14285714285714
Cayman_Islands,2020-04-14,14,2,3.4285714285714284,-7.692307692307699
Cayman_Islands,2020-04-15,14,2,3.142857142857143,-8.333333333333325
Cayman_Islands,2020-04-16,14,2,2.857142857142857,-9.090909090909083
Cayman_Islands,2020-04-17,14,2,2.5714285714285716,-9.999999999999998
Cayman_Islands,2020-04-18,14,2,2.2857142857142856,-11.111111111111127
Cayman_Islands,2020-04-19,14,2,2.0,-12.5
Cayman_Islands,2020-04-20,8,1,1.8571428571428572,-7.14285714285714
Cayman_Islands,2020-04-21,8,1,1.7142857142857142,-7.692307692307699
Cayman_Islands,2020-04-22,8,1,1.5714285714285714,-8.333333333333325
Cayman_Islands,2020-04-23,8,1,1.4285714285714286,-9.090909090909083
Cayman_Islands,2020-04-24,8,1,1.2857142857142858,-9.999999999999998
Cayman_Islands,2020-04-25,8,1,1.1428571428571428,-11.111111111111127
Cayman_Islands,2020-04-26,8,1,1.0,-12.5
Cayman_Islands,2020-04-27,9,1,1.0,0.0
Cayman_Islands,2020-04-28,9,1,1.0,0.0
Cayman_Islands,2020-04-29,9,1,1.0,0.0
Cayman_Islands,2020-04-30,9,1,1.0,0.0
Cayman_Islands,2020-05-01,9,1,1.0,0.0
Cayman_Islands,2020-05-02,9,1,1.0,0.0
Cayman_Islands,2020-05-03,9,1,1.0,0.0
Cayman_Islands,2020-05-04,4,0,0.8571428571428571,-14.28571428571429
Cayman_Islands,2020-05-05,4,0,0.7142857142857143,-16.666666666666664
Cayman_Islands,2020-05-06,4,0,0.5714285714285714,-20.000000000000007
Cayman_Islands,2020-05-07,4,0,0.42857142857142855,-25.0
Cayman_Islands,2020-05-08,4,0,0.2857142857142857,-33.333333333333336
Cayman_Islands,2020-05-09,4,0,0.14285714285714285,-50.0
Cayman_Islands,2020-05-10,4,0,0.0,-100.0
Cayman_Islands,2020-05-11,7,1,0.14285714285714285,0.0
Cayman_Islands,2020-05-12,7,1,0.2857142857142857,100.0
Cayman_Islands,2020-05-13,7,1,0.42857142857142855,50.0
Cayman_Islands,2020-05-14,7,1,0.5714285714285714,33.33333333333333
Cayman_Islands,2020-05-15,7,1,0.7142857142857143,25.0
Cayman_Islands,2020-05-16,7,1,0.8571428571428571,19.999999999999996
Cayman_Islands,2020-05-17,7,1,1.0,16.666666666666675
Cayman_Islands,2020-05-18,13,1,1.0,0.0
Cayman_Islands,2020-05-19,13,1,1.0,0.0
Cayman_Islands,2020-05-20,13,1,1.0,0.0
Cayman_Islands,2020-05-21,13,1,1.0,0.0
Cayman_Islands,2020-05-22,13,1,1.0,0.0
Cayman_Islands,2020-05-23,13,1,1.0,0.0
Cayman_Islands,2020-05-24,13,1,1.0,0.0
Cayman_Islands,2020-05-25,35,5,1.5714285714285714,57.14285714285714
Cayman_Islands,2020-05-26,35,5,2.142857142857143,36.36363636363635
Cayman_Islands,2020-05-27,35,5,2.7142857142857144,26.666666666666682
Cayman_Islands,2020-05-28,35,5,3.2857142857142856,21.052631578947366
Cayman_Islands,2020-05-29,35,5,3.857142857142857,17.391304347826097
Cayman_Islands,2020-05-30,35,5,4.428571428571429,14.814814814814813
Cayman_Islands,2020-05-31,35,5,5.0,12.903225806451601
Cayman_Islands,2020-06-01,12,1,4.428571428571429,-11.428571428571422
Cayman_Islands,2020-06-02,12,1,3.857142857142857,-12.903225806451612
Cayman_Islands,2020-06-03,12,1,3.2857142857142856,-14.814814814814813
Cayman_Islands,2020-06-04,12,1,2.7142857142857144,-17.391304347826075
Cayman_Islands,2020-06-05,12,1,2.142857142857143,-21.052631578947377
Cayman_Islands,2020-06-06,12,1,1.5714285714285714,-26.66666666666666
Cayman_Islands,2020-06-07,12,1,1.0,-36.36363636363637
Cayman_Islands,2020-06-08,23,3,1.2857142857142858,28.57142857142858
Cayman_Islands,2020-06-09,23,3,1.5714285714285714,22.22222222222221
Cayman_Islands,2020-06-10,23,3,1.8571428571428572,18.181818181818187
Cayman_Islands,2020-06-11,23,3,2.142857142857143,15.384615384615374
Cayman_Islands,2020-06-12,23,3,2.4285714285714284,13.33333333333333
Cayman_Islands,2020-06-13,23,3,2.7142857142857144,11.764705882352967
Cayman_Islands,2020-06-14,23,3,3.0,10.526315789473673
Cayman_Islands,2020-06-15,23,3,3.0,0.0
Cayman_Islands,2020-06-16,23,3,3.0,0.0
Cayman_Islands,2020-06-17,23,3,3.0,0.0
Cayman_Islands,2020-06-18,23,3,3.0,0.0
Cayman_Islands,2020-06-19,23,3,3.0,0.0
Cayman_Islands,2020-06-20,23,3,3.0,0.0
Cayman_Islands,2020-06-21,23,3,3.0,0.0
Cayman_Islands,2020-06-22,8,1,2.7142857142857144,-9.523809523809524
Cayman_Islands,2020-06-23,8,1,2.4285714285714284,-10.526315789473696
Cayman_Islands,2020-06-24,8,1,2.142857142857143,-11.764705882352933
Cayman_Islands,2020-06-25,8,1,1.8571428571428572,-13.33333333333333
Cayman_Islands,2020-06-26,8,1,1.5714285714285714,-15.384615384615385
Cayman_Islands,2020-06-27,8,1,1.2857142857142858,-18.181818181818176
Cayman_Islands,2020-06-28,8,1,1.0,-22.222222222222232
Cayman_Islands,2020-06-29,1,0,0.8571428571428571,-14.28571428571429
Cayman_Islands,2020-06-30,1,0,0.7142857142857143,-16.666666666666664
Cayman_Islands,2020-07-01,1,0,0.5714285714285714,-20.000000000000007
Cayman_Islands,2020-07-02,1,0,0.42857142857142855,-25.0
Cayman_Islands,2020-07-03,1,0,0.2857142857142857,-33.333333333333336
Cayman_Islands,2020-07-04,1,0,0.14285714285714285,-50.0
Cayman_Islands,2020-07-05,1,0,0.0,-100.0
Cayman_Islands,2020-07-06,5,0,0.0,0.0
Cayman_Islands,2020-07-07,5,0,0.0,0.0
Cayman_Islands,2020-07-08,5,0,0.0,0.0
Cayman_Islands,2020-07-09,5,0,0.0,0.0
Cayman_Islands,2020-07-10,5,0,0.0,0.0
Cayman_Islands,2020-07-11,5,0,0.0,0.0
Cayman_Islands,2020-07-12,5,0,0.0,0.0
Cayman_Islands,2020-07-13,0,0,0.0,0.0
Cayman_Islands,2020-07-14,0,0,0.0,0.0
Cayman_Islands,2020-07-15,0,0,0.0,0.0
Cayman_Islands,2020-07-16,0,0,0.0,0.0
Cayman_Islands,2020-07-17,0,0,0.0,0.0
Cayman_Islands,2020-07-18,0,0,0.0,0.0
Cayman_Islands,2020-07-19,0,0,0.0,0.0
Cayman_Islands,2020-07-20,2,0,0.0,0.0
Cayman_Islands,2020-07-21,2,0,0.0,0.0
Cayman_Islands,2020-07-22,2,0,0.0,0.0
Cayman_Islands,2020-07-23,2,0,0.0,0.0
Cayman_Islands,2020-07-24,2,0,0.0,0.0
Cayman_Islands,2020-07-25,2,0,0.0,0.0
Cayman_Islands,2020-07-26,2,0,0.0,0.0
Cayman_Islands,2020-07-27,0,0,0.0,0.0
Cayman_Islands,2020-07-28,0,0,0.0,0.0
Cayman_Islands,2020-07-29,0,0,0.0,0.0
Cayman_Islands,2020-07-30,0,0,0.0,0.0
Cayman_Islands,2020-07-31,0,0,0.0,0.0
Cayman_Islands,2020-08-01,0,0,0.0,0.0
Cayman_Islands,2020-08-02,0,0,0.0,0.0
Cayman_Islands,2020-08-03,0,0,0.0,0.0
Cayman_Islands,2020-08-04,0,0,0.0,0.0
Cayman_Islands,2020-08-05,0,0,0.0,0.0
Cayman_Islands,2020-08-06,0,0,0.0,0.0
Cayman_Islands,2020-08-07,0,0,0.0,0.0
Cayman_Islands,2020-08-08,0,0,0.0,0.0
Cayman_Islands,2020-08-09,0,0,0.0,0.0
Cayman_Islands,2020-08-10,0,0,0.0,0.0
Cayman_Islands,2020-08-11,0,0,0.0,0.0
Cayman_Islands,2020-08-12,0,0,0.0,0.0
Cayman_Islands,2020-08-13,0,0,0.0,0.0
Cayman_Islands,2020-08-14,0,0,0.0,0.0
Cayman_Islands,2020-08-15,0,0,0.0,0.0
Cayman_Islands,2020-08-16,0,0,0.0,0.0
Cayman_Islands,2020-08-17,0,0,0.0,0.0
Cayman_Islands,2020-08-18,0,0,0.0,0.0
Cayman_Islands,2020-08-19,0,0,0.0,0.0
Cayman_Islands,2020-08-20,0,0,0.0,0.0
Cayman_Islands,2020-08-21,0,0,0.0,0.0
Cayman_Islands,2020-08-22,0,0,0.0,0.0
Cayman_Islands,2020-08-23,0,0,0.0,0.0
Cayman_Islands,2020-08-24,2,0,0.0,0.0
Cayman_Islands,2020-08-25,2,0,0.0,0.0
Cayman_Islands,2020-08-26,2,0,0.0,0.0
Cayman_Islands,2020-08-27,2,0,0.0,0.0
Cayman_Islands,2020-08-28,2,0,0.0,0.0
Cayman_Islands,2020-08-29,2,0,0.0,0.0
Cayman_Islands,2020-08-30,2,0,0.0,0.0
Cayman_Islands,2020-08-31,0,0,0.0,0.0
Cayman_Islands,2020-09-01,0,0,0.0,0.0
Cayman_Islands,2020-09-02,0,0,0.0,0.0
Cayman_Islands,2020-09-03,0,0,0.0,0.0
Cayman_Islands,2020-09-04,0,0,0.0,0.0
Cayman_Islands,2020-09-05,0,0,0.0,0.0
Cayman_Islands,2020-09-06,0,0,0.0,0.0
Cayman_Islands,2020-09-07,0,0,0.0,0.0
Cayman_Islands,2020-09-08,0,0,0.0,0.0
Cayman_Islands,2020-09-09,0,0,0.0,0.0
Cayman_Islands,2020-09-10,0,0,0.0,0.0
Cayman_Islands,2020-09-11,0,0,0.0,0.0
Cayman_Islands,2020-09-12,0,0,0.0,0.0
Cayman_Islands,2020-09-13,0,0,0.0,0.0
Cayman_Islands,2020-09-14,3,0,0.0,0.0
Cayman_Islands,2020-09-15,3,0,0.0,0.0
Cayman_Islands,2020-09-16,3,0,0.0,0.0
Cayman_Islands,2020-09-17,3,0,0.0,0.0
Cayman_Islands,2020-09-18,3,0,0.0,0.0
Cayman_Islands,2020-09-19,3,0,0.0,0.0
Cayman_Islands,2020-09-20,3,0,0.0,0.0
Cayman_Islands,2020-09-21,1,0,0.0,0.0
Cayman_Islands,2020-09-22,1,0,0.0,0.0
Cayman_Islands,2020-09-23,1,0,0.0,0.0
Cayman_Islands,2020-09-24,1,0,0.0,0.0
Cayman_Islands,2020-09-25,1,0,0.0,0.0
Cayman_Islands,2020-09-26,1,0,0.0,0.0
Cayman_Islands,2020-09-27,1,0,0.0,0.0
Cayman_Islands,2020-09-28,1,0,0.0,0.0
Cayman_Islands,2020-09-29,1,0,0.0,0.0
Cayman_Islands,2020-09-30,1,0,0.0,0.0
Cayman_Islands,2020-10-01,1,0,0.0,0.0
Cayman_Islands,2020-10-02,1,0,0.0,0.0
Cayman_Islands,2020-10-03,1,0,0.0,0.0
Cayman_Islands,2020-10-04,1,0,0.0,0.0
Cayman_Islands,2020-10-05,3,0,0.0,0.0
Cayman_Islands,2020-10-06,3,0,0.0,0.0
Cayman_Islands,2020-10-07,3,0,0.0,0.0
Cayman_Islands,2020-10-08,3,0,0.0,0.0
Cayman_Islands,2020-10-09,3,0,0.0,0.0
Cayman_Islands,2020-10-10,3,0,0.0,0.0
Cayman_Islands,2020-10-11,3,0,0.0,0.0
Cayman_Islands,2020-10-12,8,1,0.14285714285714285,0.0
Cayman_Islands,2020-10-13,8,1,0.2857142857142857,100.0
Cayman_Islands,2020-10-14,8,1,0.42857142857142855,50.0
Cayman_Islands,2020-10-15,8,1,0.5714285714285714,33.33333333333333
Cayman_Islands,2020-10-16,8,1,0.7142857142857143,25.0
Cayman_Islands,2020-10-17,8,1,0.8571428571428571,19.999999999999996
Cayman_Islands,2020-10-18,8,1,1.0,16.666666666666675
Cayman_Islands,2020-10-19,12,1,1.0,0.0
Cayman_Islands,2020-10-20,12,1,1.0,0.0
Cayman_Islands,2020-10-21,12,1,1.0,0.0
Cayman_Islands,2020-10-22,12,1,1.0,0.0
Cayman_Islands,2020-10-23,12,1,1.0,0.0
Cayman_Islands,2020-10-24,12,1,1.0,0.0
Cayman_Islands,2020-10-25,12,1,1.0,0.0
Cayman_Islands,2020-10-26,6,0,0.8571428571428571,-14.28571428571429
Cayman_Islands,2020-10-27,6,0,0.7142857142857143,-16.666666666666664
Cayman_Islands,2020-10-28,6,0,0.5714285714285714,-20.000000000000007
Cayman_Islands,2020-10-29,6,0,0.42857142857142855,-25.0
Cayman_Islands,2020-10-30,6,0,0.2857142857142857,-33.333333333333336
Cayman_Islands,2020-10-31,6,0,0.14285714285714285,-50.0
Cayman_Islands,2020-11-01,6,0,0.0,-100.0
Cayman_Islands,2020-11-02,1,0,0.0,0.0
Cayman_Islands,2020-11-03,1,0,0.0,0.0
Cayman_Islands,2020-11-04,1,0,0.0,0.0
Cayman_Islands,2020-11-05,1,0,0.0,0.0
Cayman_Islands,2020-11-06,1,0,0.0,0.0
Cayman_Islands,2020-11-07,1,0,0.0,0.0
Cayman_Islands,2020-11-08,1,0,0.0,0.0
Cayman_Islands,2020-11-09,10,1,0.14285714285714285,0.0
Cayman_Islands,2020-11-10,10,1,0.2857142857142857,100.0
Cayman_Islands,2020-11-11,10,1,0.42857142857142855,50.0
Cayman_Islands,2020-11-12,10,1,0.5714285714285714,33.33333333333333
Cayman_Islands,2020-11-13,10,1,0.7142857142857143,25.0
Cayman_Islands,2020-11-14,10,1,0.8571428571428571,19.999999999999996
Cayman_Islands,2020-11-15,10,1,1.0,16.666666666666675
Cayman_Islands,2020-11-16,4,0,0.8571428571428571,-14.28571428571429
Cayman_Islands,2020-11-17,4,0,0.7142857142857143,-16.666666666666664
Cayman_Islands,2020-11-18,4,0,0.5714285714285714,-20.000000000000007
Cayman_Islands,2020-11-19,4,0,0.42857142857142855,-25.0
Cayman_Islands,2020-11-20,4,0,0.2857142857142857,-33.333333333333336
Cayman_Islands,2020-11-21,4,0,0.14285714285714285,-50.0
Cayman_Islands,2020-11-22,4,0,0.0,-100.0
Cayman_Islands,2020-11-23,7,1,0.14285714285714285,0.0
Cayman_Islands,2020-11-24,7,1,0.2857142857142857,100.0
Cayman_Islands,2020-11-25,7,1,0.42857142857142855,50.0
Cayman_Islands,2020-11-26,7,1,0.5714285714285714,33.33333333333333
Cayman_Islands,2020-11-27,7,1,0.7142857142857143,25.0
Cayman_Islands,2020-11-28,7,1,0.8571428571428571,19.999999999999996
Cayman_Islands,2020-11-29,7,1,1.0,16.666666666666675
Cayman_Islands,2020-11-30,13,1,1.0,0.0
Cayman_Islands,2020-12-01,13,1,1.0,0.0
Cayman_Islands,2020-12-02,13,1,1.0,0.0
Cayman_Islands,2020-12-03,13,1,1.0,0.0
Cayman_Islands,2020-12-04,13,1,1.0,0.0
Cayman_Islands,2020-12-05,13,1,1.0,0.0
Cayman_Islands,2020-12-06,13,1,1.0,0.0
Cayman_Islands,2020-12-07,14,2,1.1428571428571428,14.28571428571428
Cayman_Islands,2020-12-08,14,2,1.2857142857142858,12.500000000000021
Cayman_Islands,2020-12-09,14,2,1.4285714285714286,11.111111111111116
Cayman_Islands,2020-12-10,14,2,1.5714285714285714,9.999999999999986
Cayman_Islands,2020-12-11,14,2,1.7142857142857142,9.090909090909083
Cayman_Islands,2020-12-12,14,2,1.8571428571428572,8.333333333333348
Cayman_Islands,2020-12-13,14,2,2.0,7.692307692307687
Cayman_Islands,2020-12-14,10,1,1.8571428571428572,-7.14285714285714
Cayman_Islands,2020-12-15,10,1,1.7142857142857142,-7.692307692307699
Cayman_Islands,2020-12-16,10,1,1.5714285714285714,-8.333333333333325
Cayman_Islands,2020-12-17,10,1,1.4285714285714286,-9.090909090909083
Cayman_Islands,2020-12-18,10,1,1.2857142857142858,-9.999999999999998
Cayman_Islands,2020-12-19,10,1,1.1428571428571428,-11.111111111111127
Cayman_Islands,2020-12-20,10,1,1.0,-12.5
Cayman_Islands,2020-12-21,18,2,1.1428571428571428,14.28571428571428
Cayman_Islands,2020-12-22,18,2,1.2857142857142858,12.500000000000021
Cayman_Islands,2020-12-23,18,2,1.4285714285714286,11.111111111111116
Cayman_Islands,2020-12-24,18,2,1.5714285714285714,9.999999999999986
Cayman_Islands,2020-12-25,18,2,1.7142857142857142,9.090909090909083
Cayman_Islands,2020-12-26,18,2,1.8571428571428572,8.333333333333348
Cayman_Islands,2020-12-27,18,2,2.0,7.692307692307687
Cayman_Islands,2020-12-28,2,0,1.7142857142857142,-14.28571428571429
Cayman_Islands,2020-12-29,2,0,1.4285714285714286,-16.666666666666664
Cayman_Islands,2020-12-30,2,0,1.1428571428571428,-20.000000000000007
Cayman_Islands,2020-12-31,2,0,0.8571428571428571,-25.0
Cayman_Islands,2021-01-01,2,0,0.5714285714285714,-33.333333333333336
Cayman_Islands,2021-01-02,2,0,0.2857142857142857,-50.0
Cayman_Islands,2021-01-03,2,0,0.0,-100.0
Cayman_Islands,2021-01-04,29,4,0.5714285714285714,0.0
Cayman_Islands,2021-01-05,29,4,1.1428571428571428,100.0
Cayman_Islands,2021-01-06,29,4,1.7142857142857142,50.0
Cayman_Islands,2021-01-07,29,4,2.2857142857142856,33.33333333333333
Cayman_Islands,2021-01-08,29,4,2.857142857142857,25.0
Cayman_Islands,2021-01-09,29,4,3.4285714285714284,19.999999999999996
Cayman_Islands,2021-01-10,29,4,4.0,16.666666666666675
Cayman_Islands,2021-01-11,15,2,3.7142857142857144,-7.14285714285714
Cayman_Islands,2021-01-12,15,2,3.4285714285714284,-7.692307692307699
Cayman_Islands,2021-01-13,15,2,3.142857142857143,-8.333333333333325
Cayman_Islands,2021-01-14,15,2,2.857142857142857,-9.090909090909083
Cayman_Islands,2021-01-15,15,2,2.5714285714285716,-9.999999999999998
Cayman_Islands,2021-01-16,15,2,2.2857142857142856,-11.111111111111127
Cayman_Islands,2021-01-17,15,2,2.0,-12.5
Cayman_Islands,2021-01-18,18,2,2.0,0.0
Cayman_Islands,2021-01-19,18,2,2.0,0.0
Cayman_Islands,2021-01-20,18,2,2.0,0.0
Cayman_Islands,2021-01-21,18,2,2.0,0.0
Cayman_Islands,2021-01-22,18,2,2.0,0.0
Cayman_Islands,2021-01-23,18,2,2.0,0.0
Cayman_Islands,2021-01-24,18,2,2.0,0.0
Suriname,2020-03-23,5,0,0.0,0.0
Suriname,2020-03-24,5,0,0.0,0.0
Suriname,2020-03-25,5,0,0.0,0.0
Suriname,2020-03-26,5,0,0.0,0.0
Suriname,2020-03-27,5,0,0.0,0.0
Suriname,2020-03-28,5,0,0.0,0.0
Suriname,2020-03-29,5,0,0.0,0.0
Suriname,2020-03-30,3,0,0.0,0.0
Suriname,2020-03-31,3,0,0.0,0.0
Suriname,2020-04-01,3,0,0.0,0.0
Suriname,2020-04-02,3,0,0.0,0.0
Suriname,2020-04-03,3,0,0.0,0.0
Suriname,2020-04-04,3,0,0.0,0.0
Suriname,2020-04-05,3,0,0.0,0.0
Suriname,2020-04-06,2,0,0.0,0.0
Suriname,2020-04-07,2,0,0.0,0.0
Suriname,2020-04-08,2,0,0.0,0.0
Suriname,2020-04-09,2,0,0.0,0.0
Suriname,2020-04-10,2,0,0.0,0.0
Suriname,2020-04-11,2,0,0.0,0.0
Suriname,2020-04-12,2,0,0.0,0.0
Suriname,2020-04-13,0,0,0.0,0.0
Suriname,2020-04-14,0,0,0.0,0.0
Suriname,2020-04-15,0,0,0.0,0.0
Suriname,2020-04-16,0,0,0.0,0.0
Suriname,2020-04-17,0,0,0.0,0.0
Suriname,2020-04-18,0,0,0.0,0.0
Suriname,2020-04-19,0,0,0.0,0.0
Suriname,2020-04-20,0,0,0.0,0.0
Suriname,2020-04-21,0,0,0.0,0.0
Suriname,2020-04-22,0,0,0.0,0.0
Suriname,2020-04-23,0,0,0.0,0.0
Suriname,2020-04-24,0,0,0.0,0.0
Suriname,2020-04-25,0,0,0.0,0.0
Suriname,2020-04-26,0,0,0.0,0.0
Suriname,2020-04-27,0,0,0.0,0.0
Suriname,2020-04-28,0,0,0.0,0.0
Suriname,2020-04-29,0,0,0.0,0.0
Suriname,2020-04-30,0,0,0.0,0.0
Suriname,2020-05-01,0,0,0.0,0.0
Suriname,2020-05-02,0,0,0.0,0.0
Suriname,2020-05-03,0,0,0.0,0.0
Suriname,2020-05-04,0,0,0.0,0.0
Suriname,2020-05-05,0,0,0.0,0.0
Suriname,2020-05-06,0,0,0.0,0.0
Suriname,2020-05-07,0,0,0.0,0.0
Suriname,2020-05-08,0,0,0.0,0.0
Suriname,2020-05-09,0,0,0.0,0.0
Suriname,2020-05-10,0,0,0.0,0.0
Suriname,2020-05-11,0,0,0.0,0.0
Suriname,2020-05-12,0,0,0.0,0.0
Suriname,2020-05-13,0,0,0.0,0.0
Suriname,2020-05-14,0,0,0.0,0.0
Suriname,2020-05-15,0,0,0.0,0.0
Suriname,2020-05-16,0,0,0.0,0.0
Suriname,2020-05-17,0,0,0.0,0.0
Suriname,2020-05-18,0,0,0.0,0.0
Suriname,2020-05-19,0,0,0.0,0.0
Suriname,2020-05-20,0,0,0.0,0.0
Suriname,2020-05-21,0,0,0.0,0.0
Suriname,2020-05-22,0,0,0.0,0.0
Suriname,2020-05-23,0,0,0.0,0.0
Suriname,2020-05-24,0,0,0.0,0.0
Suriname,2020-05-25,1,0,0.0,0.0
Suriname,2020-05-26,1,0,0.0,0.0
Suriname,2020-05-27,1,0,0.0,0.0
Suriname,2020-05-28,1,0,0.0,0.0
Suriname,2020-05-29,1,0,0.0,0.0
Suriname,2020-05-30,1,0,0.0,0.0
Suriname,2020-05-31,1,0,0.0,0.0
Suriname,2020-06-01,12,1,0.14285714285714285,0.0
Suriname,2020-06-02,12,1,0.2857142857142857,100.0
Suriname,2020-06-03,12,1,0.42857142857142855,50.0
Suriname,2020-06-04,12,1,0.5714285714285714,33.33333333333333
Suriname,2020-06-05,12,1,0.7142857142857143,25.0
Suriname,2020-06-06,12,1,0.8571428571428571,19.999999999999996
Suriname,2020-06-07,12,1,1.0,16.666666666666675
Suriname,2020-06-08,99,14,2.857142857142857,185.71428571428572
Suriname,2020-06-09,99,14,4.714285714285714,64.99999999999999
Suriname,2020-06-10,99,14,6.571428571428571,39.393939393939384
Suriname,2020-06-11,99,14,8.428571428571429,28.260869565217405
Suriname,2020-06-12,99,14,10.285714285714286,22.033898305084755
Suriname,2020-06-13,99,14,12.142857142857142,18.055555555555536
Suriname,2020-06-14,99,14,14.0,15.294117647058837
Suriname,2020-06-15,86,12,13.714285714285714,-2.0408163265306145
Suriname,2020-06-16,86,12,13.428571428571429,-2.083333333333326
Suriname,2020-06-17,86,12,13.142857142857142,-2.127659574468088
Suriname,2020-06-18,86,12,12.857142857142858,-2.1739130434782483
Suriname,2020-06-19,86,12,12.571428571428571,-2.2222222222222254
Suriname,2020-06-20,86,12,12.285714285714286,-2.2727272727272596
Suriname,2020-06-21,86,12,12.0,-2.3255813953488413
Suriname,2020-06-22,106,15,12.428571428571429,3.571428571428581
Suriname,2020-06-23,106,15,12.857142857142858,3.4482758620689724
Suriname,2020-06-24,106,15,13.285714285714286,3.3333333333333437
Suriname,2020-06-25,106,15,13.714285714285714,3.2258064516129004
Suriname,2020-06-26,106,15,14.142857142857142,3.125
Suriname,2020-06-27,106,15,14.571428571428571,3.0303030303030276
Suriname,2020-06-28,106,15,15.0,2.941176470588247
Suriname,2020-06-29,176,25,16.428571428571427,9.523809523809511
Suriname,2020-06-30,176,25,17.857142857142858,8.69565217391306
Suriname,2020-07-01,176,25,19.285714285714285,7.999999999999985
Suriname,2020-07-02,176,25,20.714285714285715,7.407407407407418
Suriname,2020-07-03,176,25,22.142857142857142,6.896551724137923
Suriname,2020-07-04,176,25,23.571428571428573,6.451612903225823
Suriname,2020-07-05,176,25,25.0,6.060606060606055
Suriname,2020-07-06,104,14,23.428571428571427,-6.2857142857142945
Suriname,2020-07-07,104,14,21.857142857142858,-6.707317073170726
Suriname,2020-07-08,104,14,20.285714285714285,-7.189542483660139
Suriname,2020-07-09,104,14,18.714285714285715,-7.746478873239426
Suriname,2020-07-10,104,14,17.142857142857142,-8.3969465648855
Suriname,2020-07-11,104,14,15.571428571428571,-9.166666666666668
Suriname,2020-07-12,104,14,14.0,-10.09174311926605
Suriname,2020-07-13,147,21,15.0,7.14285714285714
Suriname,2020-07-14,147,21,16.0,6.666666666666665
Suriname,2020-07-15,147,21,17.0,6.25
Suriname,2020-07-16,147,21,18.0,5.882352941176472
Suriname,2020-07-17,147,21,19.0,5.555555555555558
Suriname,2020-07-18,147,21,20.0,5.263157894736836
Suriname,2020-07-19,147,21,21.0,5.000000000000004
Suriname,2020-07-20,288,41,23.857142857142858,13.605442176870742
Suriname,2020-07-21,288,41,26.714285714285715,11.976047904191622
Suriname,2020-07-22,288,41,29.571428571428573,10.6951871657754
Suriname,2020-07-23,288,41,32.42857142857143,9.661835748792269
Suriname,2020-07-24,288,41,35.285714285714285,8.81057268722465
Suriname,2020-07-25,288,41,38.142857142857146,8.097165991902845
Suriname,2020-07-26,288,41,41.0,7.490636704119846
Suriname,2020-07-27,410,58,43.42857142857143,5.923344947735187
Suriname,2020-07-28,410,58,45.857142857142854,5.592105263157876
Suriname,2020-07-29,410,58,48.285714285714285,5.295950155763252
Suriname,2020-07-30,410,58,50.714285714285715,5.029585798816583
Suriname,2020-07-31,410,58,53.142857142857146,4.788732394366191
Suriname,2020-08-01,410,58,55.57142857142857,4.5698924731182755
Suriname,2020-08-02,410,58,58.0,4.370179948586128
Suriname,2020-08-03,410,58,58.0,0.0
Suriname,2020-08-04,410,58,58.0,0.0
Suriname,2020-08-05,410,58,58.0,0.0
Suriname,2020-08-06,410,58,58.0,0.0
Suriname,2020-08-07,410,58,58.0,0.0
Suriname,2020-08-08,410,58,58.0,0.0
Suriname,2020-08-09,410,58,58.0,0.0
Suriname,2020-08-10,542,77,60.714285714285715,4.679802955665036
Suriname,2020-08-11,542,77,63.42857142857143,4.470588235294115
Suriname,2020-08-12,542,77,66.14285714285714,4.279279279279269
Suriname,2020-08-13,542,77,68.85714285714286,4.103671706263512
Suriname,2020-08-14,542,77,71.57142857142857,3.941908713692932
Suriname,2020-08-15,542,77,74.28571428571429,3.79241516966069
Suriname,2020-08-16,542,77,77.0,3.653846153846141
Suriname,2020-08-17,625,89,78.71428571428571,2.226345083487935
Suriname,2020-08-18,625,89,80.42857142857143,2.1778584392014633
Suriname,2020-08-19,625,89,82.14285714285714,2.131438721136769
Suriname,2020-08-20,625,89,83.85714285714286,2.086956521739136
Suriname,2020-08-21,625,89,85.57142857142857,2.044293015332199
Suriname,2020-08-22,625,89,87.28571428571429,2.00333889816362
Suriname,2020-08-23,625,89,89.0,1.9639934533551395
Suriname,2020-08-24,591,84,88.28571428571429,-0.8025682182985494
Suriname,2020-08-25,591,84,87.57142857142857,-0.8090614886731462
Suriname,2020-08-26,591,84,86.85714285714286,-0.815660685154973
Suriname,2020-08-27,591,84,86.14285714285714,-0.8223684210526438
Suriname,2020-08-28,591,84,85.42857142857143,-0.8291873963515717
Suriname,2020-08-29,591,84,84.71428571428571,-0.8361204013378032
Suriname,2020-08-30,591,84,84.0,-0.8431703204047181
Suriname,2020-08-31,402,57,80.14285714285714,-4.591836734693877
Suriname,2020-09-01,402,57,76.28571428571429,-4.812834224598916
Suriname,2020-09-02,402,57,72.42857142857143,-5.0561797752809
